word,freq
esteem,4
esticam,1
estimate,2
estimation,1
esto,2
estos,1
estoy,1
estupidos,1
estuvieron,1
estuvimos,1
estuvo,2
et,13
eta,4
etaient,1
etait,6
etay,1
etch,1
ete,1
eteikuyi,1
eteiruyoudeshitarayametafang,1
eternity,1
ether,1
ethic,1
ethnic,1
ethnically,2
ethnicity,1
ethos,1
etnic,1
etta,1
ettrick,8
etwa,2
etwas,4
etx,1
eu,4
euch,1
euid,1
eulgeul,1
eun,1
eunice,5
eur,9
euro,4
europe,13
european,4
euros,1
ev,1
eva,5
evacuate,5
evacuation,1
evaluate,1
evaluation,5
evan,4
evangelical,1
eve,21
evelyn,9
evening,157
event,54
eventhough,1
eventually,68
eventualy,1
eventuell,1
everest,1
everlasting,1
everthing,1
everybody,11
everyday,43
everyhte,1
everymorne,2
everyplace,1
everyte,1
everytime,12
everywere,1
evict,3
eviction,3
evidence,31
evident,6
evidently,1
evil,5
eviter,1
evolve,1
evrything,1
evtl,1
ew,3
eww,2
ewwww,1
ex,7
exacly,2
exact,26
exactly,144
exaggerate,8
exaggerated,3
exaggeration,3
examine,3
example,56
examples,1
exatly,1
exaust,1
exc,1
exceed,7
excelent,3
excelente,4
excelentes,1
excellent,50
excellente,1
exceptin,1
exception,10
exceptional,6
exceptionally,5
excess,4
excessive,11
excessively,4
exchange,22
excited,18
exciting,6
exclude,1
excluded,1
exclusive,3
exclusively,4
exclusivity,1
excrement,2
excremental,1
excruciating,1
excursion,1
excuse,35
exemplary,3
exercise,3
exhaust,24
exhausted,20
exhausting,10
exhibit,2
exhorbanant,1
exihide,1
exist,30
existence,1
existent,12
existing,1
exit,35
exito,1
exorbitant,5
exorbitantly,1
exotic,2
expand,1
expect,691
expectable,1
expectaion,1
expectation,83
expecte,1
expected,1
expection,1
expeditiously,1
expeditive,1
expel,1
expend,1
expense,18
expensive,107
experiance,2
experience,1621
experienced,5
experiencia,7
experiencias,2
experiment,2
experince,3
expetience,1
expextation,1
expiration,1
expire,12
expirience,2
explain,180
explaination,1
explanation,34
explanatory,1
expletive,1
explicit,4
explicitly,9
explination,1
expliquant,1
explode,4
exploding,1
exploit,2
exploitation,1
exploitative,1
exploite,1
exploration,1
explore,43
explorer,1
explosion,1
explosive,1
expose,35
exposed,3
exposure,2
express,30
expressly,1
expresso,1
exprience,2
exprince,1
extend,16
extended,10
extension,16
extensive,7
extensively,1
extent,13
extenuate,2
exterior,13
extermination,4
exterminator,25
external,3
externally,1
extinct,1
extinguish,1
extinguisher,2
extort,4
extortion,2
extra,312
extract,1
extractor,2
extrana,1
extraordinarily,1
extraordinary,3
extrem,1
extremamente,3
extremandamente,1
extreme,14
extremelly,1
extremely,469
extrement,1
extrmely,1
exude,1
exuding,1
eye,32
eyesore,4
ezhi,1
fa,16
fab,3
fabian,2
fabio,3
fabiola,1
fabreze,3
fabric,11
fabricate,1
fabulosa,1
fabuloso,2
fabulous,5
fac,1
facade,1
face,123
facecloth,1
faceplate,4
facetime,3
facil,1
facilitate,2
facilities,1
facility,55
facing,1
fact,258
factor,16
factory,3
factual,1
faculty,1
fade,4
fahren,1
fahrenheit,2
fahrrader,1
fahrt,2
fahrten,1
fahrzeit,1
fail,76
failure,11
faint,9
fair,55
fairly,39
fairness,3
fairy,1
fait,1
faith,3
fake,40
fall,240
fallacious,2
fallacy,1
fallen,1
fallout,1
falls,1
false,56
falsely,16
falsify,1
falta,4
faltas,1
familial,1
familiar,14
familie,3
familly,3
family,322
famous,5
fan,153
fanastic,1
fancy,38
fang,107
fantastic,26
fantastically,3
fantastisch,1
fantatisc,1
far,326
faraway,1
fare,9
farecard,2
farewell,1
farm,2
farmhouse,1
fart,2
farther,7
fase,1
fashion,6
fashioned,6
fast,92
fasten,2
fastener,1
faster,3
fastly,1
fat,6
fatal,1
fate,1
father,21
fathom,2
fatto,1
faucet,24
fault,110
faulty,17
faux,3
fav,1
favor,28
favorable,2
favorite,8
favour,4
favourable,1
favourite,1
fd,1
fdny,1
fdr,2
fear,33
fearful,1
feather,3
feature,28
feb,4
febreze,2
febrezed,1
february,8
fecal,1
fece,18
fecha,1
fed,1
fedem,1
federal,1
federico,2
fedex,1
fee,355
feed,18
feedback,31
feeder,1
feel,1447
feelimg,1
feeling,57
fees,1
fehlt,1
fehlte,1
fei,22
feisty,1
feld,1
felices,1
felipe,1
felisha,3
felix,6
fell,1
felling,1
fellow,8
felt,1
female,39
feminine,2
fen,23
fence,11
fencing,1
fend,3
feng,7
fenster,3
feom,1
fercility,1
ferienwohnung,1
ferita,1
fernando,8
fernseher,2
ferocious,1
ferry,20
fertig,1
fester,1
festival,2
feststellen,1
fetch,2
fever,4
fevere,1
ff,1
fi,40
fiance,18
fiancee,1
fiasco,2
fica,1
ficamos,2
fiddle,2
fidele,1
fiece,1
field,3
fields,1
fierce,1
fiesta,2
fifth,24
fight,47
fighting,3
figuere,1
figurative,1
figure,92
figured,1
figurede,1
fiki,1
file,27
filing,1
filipe,4
filipino,1
filiz,2
filling,1
film,7
filter,21
filth,18
filthy,197
filthyines,1
filtre,1
filty,1
fin,3
final,24
finalize,3
finalle,1
finally,292
finance,1
financial,8
financially,3
finde,2
finding,2
fine,317
finesse,1
finestre,2
finger,10
fingernail,2
fingerprint,1
fingertip,1
finicky,1
finish,53
finished,5
finishing,1
fins,1
fique,1
fir,1
firefighter,1
fireplace,4
firestick,1
firm,19
firmly,1
firmness,2
firstly,13
fish,8
fishbowl,1
fishmonger,1
fishy,1
fissure,1
fist,3
fit,105
fitness,2
fitted,7
fitting,13
fix,367
fixable,1
fixing,1
fixture,24
fizz,1
fl,1
flag,13
flair,2
flake,3
flakiness,1
flaky,2
flame,3
flanalette,1
fland,1
flank,1
flannel,2
flapper,1
flare,1
flash,9
flashing,3
flashlight,4
flashy,1
flat,346
flatbush,1
flatmate,4
flatmattre,1
flatscreen,1
flatten,1
flattering,1
flavored,1
flaw,5
flawed,1
flawless,1
flea,11
fleabag,1
fleck,1
flecken,1
flee,3
fleece,4
fleshlight,2
flexibility,5
flexible,43
flexiblility,1
flick,1
flicker,8
flight,311
flimsy,10
flip,18
flippant,1
flo,1
float,5
floja,1
flojos,1
flood,33
flooding,3
floor,1331
floorboard,9
flooring,14
floors,2
floorspace,1
flop,15
flophouse,1
floppy,2
florence,3
florida,2
floss,1
flow,17
flower,5
flowing,1
flr,1
flu,2
fluctuate,1
fluctuation,1
fluently,1
fluff,1
fluffy,1
fluid,9
fluida,1
fluorescent,2
flush,60
flushed,1
flushing,9
fluster,1
flustered,1
flutter,1
fly,107
flying,1
flywheel,1
fo,1
foam,20
fob,3
fobia,1
focus,4
focused,1
fog,1
foggy,1
fohn,1
foi,2
foil,4
fois,1
fola,1
fold,31
foldable,3
folded,2
folder,2
folding,3
foldout,2
folk,17
follicle,1
follow,131
following,25
fomalidad,1
fomos,1
fonctionnent,1
fondo,2
fonzy,3
food,436
foods,11
fool,18
foolery,1
foolish,1
foosball,1
foot,108
footage,7
footboard,1
footed,1
footing,1
footpath,1
footprint,4
footstep,15
footwear,1
forbid,6
forbidden,1
forbiden,1
force,81
forceful,1
forcefully,1
forearm,1
forecasted,1
forecaswe,1
forefinger,1
foreign,7
foreigner,2
foremost,4
foresee,1
forest,2
forever,8
forewarn,2
forewarning,2
forfeit,5
forgave,2
forget,92
forgetful,1
forgetfulness,1
forgive,3
forgiving,1
forgot,5
fork,33
forlorn,1
form,26
forma,1
formal,4
formally,1
format,2
forno,1
forros,2
fort,1
forth,30
forthcome,1
forthcoming,6
fortnight,1
fortunate,5
fortunately,47
fortune,2
forward,51
forwards,2
forwarned,1
fosse,2
foto,2
fotos,8
fouad,2
foul,12
foundation,1
fournished,1
fourteen,1
fourth,35
fourthly,1
foyer,2
fr,4
fraction,1
fragen,2
fragile,4
fragrance,1
fragte,2
fraim,1
frame,95
francais,1
france,7
francesca,5
francesco,5
francis,1
francisco,2
franck,3
francois,1
frank,4
frankly,20
fransisco,1
frantic,3
frantically,3
franz,1
frat,4
fraternity,1
fraud,17
fraudulent,6
frazzled,1
freak,22
freaked,1
freaking,3
freakishly,1
freaky,2
freda,1
freddy,1
frederic,1
free,74
freely,6
freeway,6
freeze,70
freezer,26
freezing,16
freezingly,1
freight,1
freiraum,1
frenzy,1
frequency,2
frequent,15
frequently,16
fresh,62
freshen,5
freshener,23
fresher,2
freshly,4
freshness,2
fret,1
freude,1
freund,1
freunde,1
freundlich,7
freundliche,1
frezze,1
fri,2
frick,1
frictionless,1
frida,4
friday,34
fridge,288
fried,1
friedrichshain,1
friend,313
friendliness,2
friendly,215
friendlywhen,1
friendship,1
frig,2
frighten,3
frightened,4
frightening,6
frigid,2
frill,13
fringe,1
frio,1
frontdoor,1
frosted,1
frosty,1
frown,2
frozen,7
frugal,1
fruhstuck,3
fruhstucken,1
fruit,21
frustatated,1
frustation,1
frustrate,12
frustrated,17
frustrating,51
frustratingly,1
frustration,9
fry,10
frying,6
frypan,1
ft,13
fu,40
fuck,3
fucking,4
fue,9
fuel,1
fueramos,1
fueron,1
fuhlten,1
fuhrte,1
fuimos,1
fukang,1
fulfil,4
fulfill,5
fully,79
fumble,2
fumbling,1
fume,7
fumigate,5
fumigation,3
fun,34
funcionaba,3
funcional,1
funcionam,1
funcionamiento,1
funcionan,1
function,38
functional,34
functioning,2
fund,6
fundamental,2
fundo,1
funeral,6
fungicide,1
fungus,10
funiture,1
funktionieren,1
funktionierten,1
funky,9
funnily,1
funny,13
funrnishing,1
funzionava,1
fur,41
furball,1
furiou,1
furious,8
furnace,7
furnish,14
furnished,21
furnishing,14
furniture,187
furth,1
furthermore,40
furtinue,1
fuse,6
fuss,8
fussy,5
futon,69
futton,1
futur,1
future,103
fuze,1
fuzzy,1
fyi,5
gab,2
gabi,10
gabian,1
gabjagi,1
gabon,1
gabriel,10
gachu,1
gade,1
gadeughaeseo,1
gadget,1
gaduo,1
gaelgdeolgreoweolgyeo,1
gaffer,1
gag,2
gagyeogdaebi,1
gahee,1
gai,10
gaiitosi,1
gail,4
gain,22
gajimasehyeo,1
gajyeoda,1
galaxy,1
gall,1
gallery,1
game,8
gaming,3
gan,18
ganakutefan,1
gane,5
gang,4
gangster,1
gantry,1
ganz,2
gao,7
gap,26
gape,7
gaping,1
gar,2
garabatos,1
garage,23
garanteed,1
garbage,159
garcia,1
garden,46
gardens,4
gari,1
garlic,1
garry,1
garten,2
gartenebene,1
garu,1
gary,7
gas,114
gash,2
gaslight,1
gaspar,3
gast,2
gaste,1
gastfreundlichkeit,1
gastfreundschaft,1
gastgeber,6
gastgeberin,1
gastgebern,1
gate,28
gather,7
gathering,9
gati,1
gatjiman,1
gato,1
gatotemoda,1
gaudhi,1
gave,1
gawen,1
gay,4
gayle,1
ge,44
geandert,1
geantwortet,1
gear,4
gebaude,1
gebruik,1
gebucht,1
gedacht,1
geeigneten,1
gefallen,1
gefehlt,1
gefruhstuckt,1
gefuhlt,2
gegeben,2
gegend,2
gegenuber,1
gegessen,1
gehminuten,1
geht,1
gei,10
geico,1
gekauft,1
geklappt,1
gel,9
gelagert,1
gelassen,1
gelben,1
geld,1
gelee,1
gelegen,5
gelegenheit,1
gem,21
gemacht,1
gemaklik,1
gemeinsam,2
gemeinschaftlich,1
gemutlich,6
gen,5
genau,4
gender,1
gene,1
general,109
generale,2
generall,1
generally,54
generate,3
generator,2
generell,1
generic,2
generosity,1
generous,16
genevieve,3
geng,2
genial,1
genialen,2
genital,1
genossen,3
gens,1
gentil,1
gentile,4
gentle,3
gentleman,8
gently,3
gentrification,1
gentrified,2
gentrify,1
genug,6
genuine,4
genuinely,3
genutzt,1
genuwinely,1
geogie,1
geographically,1
geojeolhayeo,1
geoleo,1
geolryeoyo,1
geonmuleun,1
geonmulieossgo,1
george,14
georgia,1
georiga,1
georireul,1
geos,1
geoyi,1
ger,2
gerade,1
geralde,1
gerardo,1
geraumig,2
gereicht,1
germ,3
german,6
germany,3
germaphobe,1
gerne,1
geschafte,2
geschaften,1
geschaftspartnern,1
geschaut,1
gesehen,1
gestion,2
gesture,6
gesucht,1
getaway,8
getback,1
getrennte,1
geu,1
geucudagceonhago,2
geugeosbagge,1
geujjogeseo,1
geumaeg,1
geumaegeul,1
geunceoe,1
geunceoeseo,1
geunerae,1
geunyang,1
geuoee,1
geuraedo,1
geureohge,1
geureonde,1
gewohnt,1
geworden,1
gf,10
gfci,1
ggaeggeushaessseubnida,1
ggaji,1
ggeojyeoseo,1
ggeutggaji,1
ggeutgonaseo,1
ghe,1
ghetto,13
ghost,3
gi,1
giant,6
gibt,11
gieogi,1
gift,7
gig,1
gigantic,2
giggle,2
gilad,1
gilberto,3
gillian,3
gimmick,1
gina,2
ging,1
ginger,5
gio,2
gion,1
giorni,3
giorno,1
girl,90
girlfirend,1
girlfriend,67
girlstrip,1
girly,1
giulliana,1
givin,1
glad,13
glade,1
gladly,10
gladys,2
glamorous,8
glamourous,1
glance,4
glare,2
glass,122
glassware,1
glazed,2
gleich,3
glenda,3
glenn,1
gli,1
glitch,3
glitchy,1
global,3
globally,1
globe,3
gloomy,5
glorified,1
glory,1
glove,4
glow,3
glowing,3
glue,14
gluten,1
gnat,3
goal,4
goat,1
god,25
godddddd,1
goed,1
goedkoopste,1
goengjanghi,1
goer,1
goggle,1
going,5
gojangi,1
gojibada,1
gold,8
golden,1
goldi,2
gong,22
gonna,1
gonzalo,3
gonzlo,1
goo,1
good,1649
goodbye,7
goodness,5
goodwill,2
goody,1
gorda,1
gordon,7
gorgeous,10
gos,2
gosyi,1
got,8
goteras,1
gotham,1
gotle,1
gou,3
gourmet,2
government,6
gowanas,1
gowanus,2
gown,2
gps,3
grab,34
grabage,2
grace,4
graceful,1
gracefully,1
gracefulness,1
gracery,1
graces,1
gracias,1
gracious,12
graciously,2
gradation,1
grade,3
graduation,3
graffiti,4
graffitie,1
grafitti,1
graham,1
grain,1
gramercy,2
gran,3
grand,8
grandchild,1
granddaughter,1
grande,2
grandfather,1
grandma,3
grandmother,6
grandpa,2
grandson,1
grange,1
granite,1
granola,3
grant,14
grape,1
graphic,1
grasp,1
grass,7
grate,2
grateful,15
gratefully,1
grating,1
gratis,1
grave,3
gravel,3
graves,1
gravity,2
gray,3
grease,15
greasy,20
great,1267
greatly,5
greed,6
greedy,6
green,19
greenpoint,3
greenwich,4
greet,50
greeter,3
greeting,7
greg,4
grey,8
greyhound,1
greyish,1
grid,12
grief,2
grievance,1
grieve,2
grievous,2
grifo,1
grill,9
grim,3
grime,40
grimey,7
grimy,27
grinchy,1
grind,1
gripe,1
gristede,2
gritty,3
groceries,2
grocery,100
groggy,2
groos,1
groove,2
grosera,1
grosor,1
gross,143
grossartiger,1
grossartiges,1
grossed,5
grossen,1
grossere,1
grosseren,1
grossly,5
grosso,1
grossten,1
grotty,2
ground,87
groundfloor,1
group,81
grout,9
grouting,1
grover,4
grovers,1
grow,23
growl,4
grown,4
growth,3
grub,1
grubby,4
gruffly,1
grumpy,5
grungy,4
gua,2
guai,1
guan,11
guang,4
guarantee,5
guaranteed,1
guard,7
guardia,5
guelma,1
gues,1
guese,1
guess,115
guest,1311
guesting,1
guests,5
guhamyeon,1
gui,6
guidance,5
guide,16
guidebook,1
guideline,3
guillaume,1
guilt,2
guilte,1
guilty,1
guitar,1
gulch,1
gum,4
gun,6
gunk,8
gunna,1
gunning,1
gunshot,3
guo,16
gus,2
gust,2
gustaron,1
gusto,1
gusty,1
gut,20
gute,2
guten,3
guy,234
gwaencanheum,1
gwaencanheuna,1
gwaeneulcanh,1
gwangwang,1
gwangwanggaegege,1
gwangwangon,1
gyedaneuroman,1
gyeltsan,3
gyeolgug,1
gyeolgugeun,1
gyeongheomsang,1
gyeoul,1
gyesog,3
gym,19
ha,15
haarlem,3
hab,2
habe,4
haben,13
haber,3
habia,5
habiamos,1
habian,5
habit,10
habitable,3
habitacion,12
habitaciones,2
habitation,2
habite,1
hablaba,1
hace,3
hacen,2
hacer,5
hacia,5
haciendo,3
haciendonos,1
hacinamiento,1
hada,1
hadeoraguyo,1
haebwassnya,1
haengdong,1
haeseo,1
haessdeoni,1
haesseoyo,2
haesseum,1
haessneunde,1
hafan,1
hagas,1
hago,1
haha,1
hahaha,1
hahahaha,1
hahuai,1
hai,3
hailey,1
hair,577
hairball,2
hairbrush,1
hairdresser,2
hairdryer,17
hairpin,1
hairs,4
hairy,4
hajian,1
hakonojia,1
halal,2
halb,1
halbe,1
halben,1
halddae,1
halddaeneun,1
half,234
halfway,12
hall,76
hallo,2
halloween,1
hallway,132
hallways,27
halo,1
halogen,2
halten,2
hamburger,1
hamilton,1
hammer,8
hammock,2
hamper,3
hamptons,1
han,4
hana,1
hanado,1
hand,169
handbag,3
hande,1
handed,1
handelt,1
handful,4
handicap,7
handicapable,1
handl,1
handle,104
handling,1
handmade,2
handoff,1
handout,1
handover,1
handprint,3
handrail,1
handsoap,2
handtucher,1
handy,17
handyman,3
hang,187
hangar,2
hanger,36
hanging,5
hangout,1
hangt,1
hangug,2
hangugeo,2
hangyi,1
hanjang,1
hannah,2
hannaj,1
hans,1
hansumdo,1
hantavirus,4
hao,28
haphazardly,2
haphazzardly,1
happe,1
happen,291
happend,5
happenend,1
happily,8
happiness,1
happy,112
har,1
haran,1
harass,42
harassing,3
harassment,7
hard,305
hardcore,1
hardddd,1
harden,1
harder,3
hardly,40
hardware,5
hardwood,3
harlem,46
harm,10
harmful,1
harmless,1
harrase,1
harrassment,1
harrison,3
harry,2
harsh,12
harshness,1
hartful,1
harudo,1
harvey,1
hasn,1
hassidique,1
hassle,20
hasta,8
hastily,3
hasugudao,1
hasuhe,1
hat,23
hatching,1
hate,61
hateful,2
hatotemoqi,1
hatotemosu,1
hatred,1
hatte,5
hatten,6
haul,7
haunt,4
haunted,2
haus,8
hauses,1
hausregeln,1
haustur,1
hausverwaltung,1
hav,1
haven,4
haver,1
haviam,1
having,1
havoc,1
hawaii,1
hawk,1
hay,9
haya,1
hayan,1
hayas,1
haydee,1
hayeosseuna,1
hazard,30
hazardous,10
hazeng,1
hazzard,1
hbo,1
hdmi,2
head,172
headache,32
headband,1
headboard,9
headless,1
headline,1
headphone,2
headquarters,2
headrest,1
headroom,1
heal,1
health,54
healthcare,1
healthy,9
heap,2
hear,463
hearing,8
heart,48
hearted,4
heartland,1
heartless,3
heat,288
heated,7
heater,201
heaters,1
heath,3
heather,6
heathrow,1
heatig,1
heating,169
heatstroke,1
heatwave,1
heaven,3
heavily,14
heavy,78
hecho,3
heck,2
hectic,2
hector,2
heddy,3
hee,1
heed,2
heel,5
hefty,6
heidelberg,1
height,11
heights,10
heladera,1
helaine,1
helen,4
helicopter,3
hell,107
hella,2
hellhole,1
hellish,1
hellllll,1
hello,24
helooo,2
help,352
helper,1
helpful,203
helpfull,4
helpfully,1
helpfulness,1
helpless,4
helpline,1
hem,1
hemos,2
hen,55
henge,1
henning,5
henry,6
heplful,1
herb,1
herbalist,1
hercules,1
herd,2
hereee,1
heres,1
herkimer,1
herman,1
hermoso,2
hernan,4
heroin,2
hertor,1
heruntergekommen,1
hervorheben,1
hervorragend,1
hes,1
hesitant,8
hesitate,16
hesitation,8
heugeinge,1
heujyiman,1
hey,13
hh,2
hi,28
hiccup,4
hicieron,1
hicimos,3
hidde,1
hidden,7
hide,276
hideaway,1
hideous,2
hien,5
hier,3
high,198
higher,1
highlight,8
highline,3
highly,103
hight,2
highway,9
higiene,1
higorf,1
hike,4
hilariously,3
hilfreich,1
hilfreiche,1
hilfsbereit,4
hilfsbereite,1
hill,11
hillary,2
hills,1
hillside,1
hilton,6
hime,2
himrod,1
hind,1
hindenburg,1
hinder,2
hindsight,1
hing,1
hinge,8
hinky,1
hint,2
hinten,1
hinter,1
hip,10
hippy,1
hipster,2
hire,18
hiroki,3
hiss,6
hissing,2
hissy,1
histerically,1
historic,5
historical,3
history,10
hit,61
hitalo,1
hitaloyi,1
hitalto,5
hitte,1
hitter,5
hiv,2
hizo,8
hm,1
hmm,1
hmmm,1
hmmmm,2
ho,2
hoarder,3
hob,4
hobo,1
hobs,1
hoc,1
hockey,7
hocking,1
hoffentlich,1
hohere,1
hold,106
holden,1
holder,9
hole,126
holiday,47
holis,1
holland,1
hollidays,1
hollis,2
hollow,2
holly,2
hollye,1
holprig,1
holy,1
holyday,1
hombre,1
home,701
homebase,1
homebody,1
homeless,42
homelessness,2
homely,3
homemade,1
homeowner,8
hometown,1
homeway,1
homework,1
homey,11
homme,1
homophobic,4
homy,1
hone,1
honest,62
honestly,84
honesty,3
honeymoon,5
hong,2
hongzhi,2
honk,9
honking,4
honor,13
honorable,1
honors,1
honostly,1
honour,1
honourable,1
hood,5
hook,23
hoover,2
hop,4
hope,145
hopefully,28
hops,1
hora,8
horen,1
horizontal,1
horn,13
horrendous,20
horrendously,3
horrible,368
horribleeeees,1
horribly,20
horrid,6
horrific,8
horrifically,1
horrified,2
horrify,2
horrifying,5
horror,23
horse,2
hort,1
horten,1
hose,6
hoseuteuga,1
hoseuteuin,1
hoseuteurang,1
hospeda,1
hospedagem,1
hospedaje,2
hospede,2
hospitable,25
hospital,27
hospitalise,1
hospitalite,1
hospitality,57
hospitalization,1
host,4001
hostage,1
hosted,1
hostel,62
hostess,48
hostile,32
hostility,4
hosting,11
hostlike,1
hosts,3
hot,480
hote,1
hotel,716
hotels,2
hoteltonight,1
hotelzimmer,1
hotline,1
hotplate,3
hotspot,7
hou,24
hour,999
hourly,4
hours,1
house,1360
housecleaning,1
houseguest,1
household,6
housekeeper,28
housekeeping,9
housemate,10
houserule,2
houses,1
housework,1
housing,33
houston,4
hover,3
howard,1
howl,2
howling,1
hq,2
hr,18
hrs,36
hse,1
https,1
hu,12
hua,12
huai,2
huan,32
huang,1
hubby,1
hubiese,2
hubo,1
hudson,4
hue,1
huelen,1
huespedes,7
huff,1
hug,3
huge,136
hugely,2
hugh,6
hugido,1
huh,3
hui,45
hulu,7
hum,4
human,47
humane,1
humanly,1
humanos,1
humble,4
humedades,1
humid,23
humidity,18
humiliant,1
humiliate,4
humiliating,2
humor,1
humorously,1
hunde,2
hundepipi,1
hundes,1
hungover,1
hungry,7
hunk,2
hunt,7
hunts,1
huo,6
hurrendous,1
hurricane,6
hurried,1
hurriyet,1
hurry,12
hurt,35
hurtful,4
husband,145
hustle,8
hustler,1
hut,1
hutchinson,1
hvac,3
hwajangsileun,1
hwananeun,1
hwanbul,3
hwangdang,1
hydrant,4
hydraulic,2
hygiene,27
hygienic,4
hype,2
hyper,3
hypertensive,1
hypnosis,1
hypocrisy,1
hypocrite,1
hypocritical,2
hysterical,3
hyun,1
ia,2
iam,1
ian,2
iba,1
ibnida,1
ibul,1
ibuli,2
ibulsal,1
ice,21
ich,18
ichi,1
ichy,1
icing,4
ick,1
icky,1
iconic,1
icu,1
id,10
iday,1
idc,1
idea,78
ideal,63
ideale,2
ideally,2
idem,1
identical,4
identification,3
identifier,1
identify,6
identity,3
idiot,8
idk,8
idris,2
iffy,2
igeo,1
igijeoginji,1
ignorance,1
ignorant,3
ignore,110
ignoring,1
igor,3
igualmente,1
ihm,1
ihr,4
ii,1
iinstructions,1
ijewaseo,1
ikakenoshi,1
ike,2
ikea,14
il,22
ildan,1
ilegal,1
ilenia,1
ilgan,1
ilgeojuseyok,1
ilgissgoneun,1
ill,25
illd,1
illegal,54
illegality,1
illegally,9
illicit,1
illness,6
illuminate,3
illumination,2
illustrate,1
im,5
imade,4
image,21
imaginable,1
imaginaos,1
imaginar,3
imaginary,1
imagination,3
imagine,83
imaging,1
imashita,1
imasu,2
imax,1
imbisse,1
imbursed,1
imediatily,1
imediatly,3
imitate,1
immaculate,10
immaculately,1
immature,1
immaturity,1
immediate,23
immediately,189
immediatly,1
immense,2
immensely,2
immer,9
immigrant,1
immigration,1
imminent,1
immobile,1
immune,1
imo,1
impact,16
impair,1
impaired,3
impala,1
impassable,1
impatient,11
impatiently,1
impatto,1
impeccable,2
impeccably,3
impend,2
imperativa,1
imperatively,1
imperfection,1
impersonal,4
implement,2
implementos,1
implicaba,1
imply,11
impolite,12
importance,2
important,87
importante,2
importantly,14
importe,2
importent,1
impose,3
imposible,1
impossibility,1
impossible,106
impossibly,2
impovershed,1
impractical,1
imprecise,1
impregnate,3
impress,3
impressed,16
impressiom,1
impression,41
impressional,1
impressive,2
imprint,1
impromptu,1
improper,5
improve,30
improvement,12
improvise,1
inability,7
inacceptable,1
inaccessible,3
inaccuracy,3
inaccurate,39
inaccurately,3
inaction,2
inactive,1
inadequate,20
inadequately,1
inadmissible,1
inadvertently,1
inappropriate,15
inappropriately,3
inapprorpiate,1
inapropriate,1
inbox,2
inbuilt,1
incajongbyeol,1
incajongbyeoljeogin,1
incase,2
incendios,1
incense,5
incessant,1
incessantly,3
inch,32
inched,1
incidence,1
incident,20
incidentally,1
incience,1
incite,1
incl,3
inclination,2
incline,1
inclined,4
include,212
included,1
inclusive,1
incluso,3
income,4
incoming,2
incommunicado,2
incomode,1
incomodo,1
incompetence,2
incompetent,3
incomplete,5
incomprehensible,3
inconfortable,1
inconsiderate,36
inconsiderateness,1
inconsistent,6
inconsistently,1
incontinent,1
inconvenience,98
inconvenient,75
inconvenientes,1
inconvinience,1
incorrect,25
incorrectly,6
incovienve,1
increase,13
increasingly,3
incredible,27
incredibly,96
incredulity,1
increible,1
incur,4
indecent,4
indecente,2
indention,1
independent,5
independently,3
indian,7
indians,1
indica,1
indicaban,2
indicaciones,2
indicada,2
indicado,1
indicate,44
indication,10
indicative,3
indico,1
indifference,1
indifferent,1
indignant,2
indignation,1
indignity,1
indipendentemente,1
indipendently,1
indirectly,2
individual,17
individuales,1
indoor,11
indtruction,1
inducing,1
industrial,13
industry,3
ine,1
ineffective,4
inefficient,3
inept,1
inescapable,1
inevitable,2
inevitably,1
inexcusable,2
inexhaustive,1
inexistant,1
inexpensive,21
inexperienced,1
inexplicable,1
inexplicably,1
infact,1
infant,9
infect,3
infection,4
inferior,3
infernal,2
infest,31
infestado,1
infestation,29
infested,1
infiltrate,1
infine,1
infinitely,1
inflatable,7
inflatble,1
inflate,4
inflated,3
inflexible,9
influence,4
influencer,2
influx,1
info,34
inform,174
information,156
informationen,1
informative,9
informed,6
infos,2
infra,1
infringe,1
infront,1
infuriating,2
ing,1
ingannevoli,1
ingela,1
ingenious,2
ingles,3
ingore,1
ingrained,1
ingrid,4
inhabit,4
inhabitable,1
inhabitant,2
inhad,1
inhae,1
inhalator,1
inhale,2
inhaler,1
inhalt,1
inherit,1
inheugdeuli,1
inhibit,1
inhuman,1
inhumane,1
initial,26
initially,46
initiate,1
initiative,1
iniwei,1
inizio,1
injure,9
injured,2
injury,7
injustice,1
ink,1
inklusive,1
inlude,1
inly,1
inmate,1
inmueble,1
inn,7
inna,1
innacurate,1
innenstadt,1
inner,5
innerhalb,1
innocent,5
innocently,1
innumerable,1
inoltre,1
inoperable,2
inoperative,1
inordinate,2
inquiere,1
inquire,10
inquiry,13
inquisitive,1
ins,3
insalubre,1
insalubrious,1
insane,16
insanely,6
insanity,1
insect,47
insecure,19
insecurity,1
insense,1
insensitive,3
insensitivity,1
insents,1
insert,2
insgesamt,1
inside,423
insider,1
insidertipps,1
insignia,1
insinuate,4
insist,59
insistence,1
insistent,1
insistentemente,1
insolence,1
insolent,1
insomnia,2
inspeccion,1
inspect,9
inspection,15
inspector,6
inspire,2
instal,35
instalar,1
install,14
installation,7
installer,1
installieren,1
instance,20
instant,13
instantaneous,1
instantly,7
instead,225
insteaf,1
instinct,1
institute,1
instruct,23
instruction,227
instrument,2
instrutiion,1
insufficient,9
insufflate,1
insulate,7
insulated,3
insulation,12
insult,20
insulte,1
insulted,1
insulting,7
insultingly,1
insulto,1
insupportable,1
insurance,7
int,4
intact,2
intake,1
integrity,2
